시도,시군구,어린이집유형,어린이집명,전화번호,주소,latitude,longitude
대구광역시,수성구,가정,온유어린이집,053-761-9775,대구광역시 수성구 수성로39안길 13 아원천가지꿈아파트 102호 (중동),35.879729999999995,128.609745
대구광역시,수성구,국공립,지산보리어린이집,053-781-6283,대구광역시 수성구 용학로 325,35.8253074,128.6098354
대구광역시,수성구,사회복지법인,지산어린이집,053-784-5010,대구광역시 수성구 지산로14길 29 (지산동),35.8269893,128.6353076
대구광역시,수성구,민간,개나리어린이집,053-794-1700,대구광역시 수성구 무학로37안길 20-5 (지산동),35.8336182,128.6284688
대구광역시,수성구,민간,줄리어드어린이집,053-766-3303,대구광역시 수성구 동대구로14길 90 (지산동),35.8374956,128.6284614
대구광역시,수성구,직장,대구경찰청어린이집,053-719-0560,"대구광역시 수성구 무학로 227 (지산동,대구광역시경찰청)",35.8292062,128.6345823
대구광역시,수성구,국공립,국공립색동어린이집,053-784-2223,대구광역시 수성구 용학로44길 34,35.8206793,128.6328822
대구광역시,수성구,국공립,국공립수성라크에르어린이집,053-782-4387,대구광역시 수성구 지산로3길 33,35.8243506,128.6286949
대구광역시,수성구,사회복지법인,사회복지법인해달별어린이집,053-782-8461,대구광역시 수성구 용학로46길 22 (지산동),35.8197066,128.6339941
대구광역시,수성구,민간,한국예술어린이집,053-783-8807,대구광역시 수성구 용학로34길 8 (지산동),35.8218274,128.6272672
대구광역시,수성구,국공립,국공립수성더팰리스1차어린이집,053-721-7638,대구광역시 수성구 파동로 190,35.8167446,128.6139035
대구광역시,수성구,국공립,국공립수성더팰리스2차어린이집,053-213-6668,대구광역시 수성구 파동로 188,35.8167446,128.6139035
대구광역시,수성구,국공립,국공립수성해모로어린이집,053-716-2403,대구광역시 수성구 파동로 47 수성해모로하이엔,35.88093,128.61094500000002
대구광역시,수성구,국공립,수성아이파크어린이집,053-764-4500,대구광역시 수성구 파동로22길 15,35.8128519,128.6190407
대구광역시,수성구,사회복지법인,별하나어린이집,053-764-8686,대구광역시 수성구 파동로51길 64 (파동),35.8220394,128.6093466
대구광역시,수성구,사회복지법인,키즈브라운어린이집,053-768-5789,대구광역시 수성구 파동로38길 45-3,35.881229999999995,128.61124500000003
대구광역시,수성구,민간,하늘채어린이집,053-621-1616,대구광역시 수성구 파동로 222 수성못코오롱하늘채 103동 1층,35.88133,128.611345
대구광역시,수성구,직장,글로벌아이어린이집,053-767-0411,대구광역시 수성구 파동로18안길 24,35.881429999999995,128.611445
대구광역시,수성구,국공립,국공립물망이어린이집,053-761-6008,대구광역시 수성구 청수로 213 캐슬골드파크1단지복지관1층 (황금동),35.88153,128.611545
대구광역시,수성구,국공립,국공립아이맘어린이집,053-766-8330,"대구광역시 수성구 청수로 214 (황금동, 캐슬골드파크 5단지내)",35.8391004,128.6323316
대구광역시,수성구,국공립,국공립캐슬꿈밭어린이집,053-768-7942,"대구광역시 수성구 청수로 257 (황금동, 캐슬골드파크 3단지내)",35.8410236,128.6351986
대구광역시,수성구,국공립,국공립캐슬우주어린이집,053-766-1219,대구광역시 수성구 청수로 261,35.8409397,128.637174
대구광역시,수성구,국공립,국공립힐스테이트어린이집,053-767-3212,대구광역시 수성구 청수로 274 (황금동),35.8393804,128.6391179
대구광역시,수성구,사회복지법인,삼덕어린이집,053-762-7567,대구광역시 수성구 청호로46길 5-2 (황금동),35.8387336,128.6409104
대구광역시,수성구,가정,코코어린이집,053-765-3113,"대구광역시 수성구 청수로 214 1505동 105호(황금동, 캐슬골드파크)",35.88213,128.61214500000003
대구광역시,수성구,국공립,국공립해맑은어린이집,053-768-9955,대구광역시 수성구 들안로32길 17,35.8432421,128.6226081
대구광역시,수성구,국공립,국공립힐스테이트엘포레어린이집,053-767-5757,대구광역시 수성구 청솔로 16,35.8480566,128.6213432
대구광역시,수성구,민간,꼬꼬마어린이집,053-768-6767,대구광역시 수성구 희망로 176-2,35.8467978,128.616033
대구광역시,수성구,민간,아이뜰어린이집,053-764-5902,대구광역시 수성구 희망로36길 122-23,35.845802,128.6208553
대구광역시,달서구,국공립,미리내어린이집,053-562-1793,대구광역시 달서구 감삼길 99,35.8498566,128.5434281
대구광역시,달서구,국공립,빌리브어린이집,053-563-0131,"대구광역시 달서구 와룡로 186 관리동(감삼동, 빌리브스카이)",35.882729999999995,128.61274500000002
대구광역시,달서구,민간,감삼리틀삐아제어린이집,053-527-5146,"대구광역시 달서구 장기로 160 (감삼동, 성당코오롱하늘채)",35.8435686,128.5272526
대구광역시,달서구,민간,드림어린이집,053-261-7279,"대구광역시 달서구 장기로 242 (감삼동, 우방드림시티)",35.8434844,128.5454012
대구광역시,달서구,민간,무지개어린이집,053-526-7969,대구광역시 달서구 감삼남2길 108 (감삼동),35.8455224,128.5396918
대구광역시,달서구,민간,아이위시어린이집,053-562-3121,"대구광역시 달서구 와룡로 123 관리동(감삼동,죽전역동화아이위시)",35.883129999999994,128.613145
대구광역시,달서구,민간,연제어린이집,053-552-0521,대구광역시 달서구 감삼남길 49 (감삼동),35.8486144,128.5396399
대구광역시,달서구,민간,키즈앤맘어린이집,053-526-7942,대구광역시 달서구 달구벌대로 1530 삼정브리티시용산 관리동,35.883329999999994,128.613345
대구광역시,달서구,민간,힐스테이트센트럴어린이집,053-525-0333,대구광역시 달서구 달구벌대로308길 30 힐스테이트죽전역아파트,35.88343,128.613445
대구광역시,달서구,민간,힐스테이트어린이집,053-568-1008,대구광역시 달서구 와룡로31길 26 관리동(죽전역힐스테이트),35.88352999999999,128.61354500000002
대구광역시,달서구,가정,꿈그리기어린이집,053-524-0882,"대구광역시 달서구 장기로 242 114동 106호(감삼동, 우방드림시티)",35.88363,128.61364500000002
대구광역시,달서구,가정,아인슈타인어린이집,053-284-0079,"대구광역시 달서구 장기로 242 101동 102호(감삼동, 우방드림시티)",35.88373,128.61374500000002
대구광역시,달서구,가정,해밀턴어린이집,053-283-5133,"대구광역시 달서구 장기로 242 103동 101호(감삼동, 우방드림시티)",35.883829999999996,128.61384500000003
대구광역시,달서구,국공립,미리샘어린이집,053-637-5546,"대구광역시 달서구 한실로 134 (도원동, 미리샘마을)",35.8085295,128.5273529
대구광역시,달서구,국공립,아람어린이집,053-638-5012,"대구광역시 달서구 한실로 30 (도원동, 아람마을)",35.8083562,128.5273292
대구광역시,달서구,국공립,알짬어린이집,053-631-0151,"대구광역시 달서구 도원로 45 414동 103호(도원동, 대곡강산타운)",35.88413,128.614145
대구광역시,달서구,민간,도담도담어린이집,053-644-0800,대구광역시 달서구 상화로58길 35 서한이다음레이크뷰,35.884229999999995,128.614245
대구광역시,달서구,민간,사계절어린이집,053-635-0123,"대구광역시 달서구 한실로 117 사계절타운내 (도원동, 대곡사계절타운)",35.88433,128.61434500000001
대구광역시,달서구,가정,대곡가람어린이집,053-636-8963,"대구광역시 달서구 한실로 135 (도원동,  가람마을)",35.8085295,128.5273529
대구광역시,달서구,가정,도원어린이집,053-637-1482,"대구광역시 달서구 한실로 29 나래마을아파트 내 (도원동, 나래마을)",35.88453,128.61454500000002
대구광역시,달서구,가정,아기코끼리어린이집,053-631-1033,"대구광역시 달서구 한실로 30 911동 102호(도원동, 아람마을)",35.884629999999994,128.61464500000002
대구광역시,달서구,가정,엄마품어린이집,053-638-5546,"대구광역시 달서구 한실로 134 202동 101호(도원동, 미리샘마을)",35.88473,128.614745
대구광역시,달서구,가정,웅비어린이집,053-635-3914,"대구광역시 달서구 한실로 49 515동 102호(도원동, 한실들마을)",35.884829999999994,128.614845
대구광역시,달서구,가정,정인어린이집,053-634-8776,"대구광역시 달서구 한실로 29 801동 102호(도원동, 나래마을)",35.88493,128.614945
대구광역시,달서구,가정,초록별어린이집,053-267-9636,"대구광역시 달서구 도원로 46 601동 103호(도원동, 별메마을)",35.88502999999999,128.615045
대구광역시,달서구,가정,해피스쿨어린이집,053-638-6629,"대구광역시 달서구 한실로 134 204동 104호(도원동, 미리샘마을)",35.88513,128.615145
대구광역시,달서구,직장,LH대구경북어린이집,053-637-7977,대구광역시 달서구 상화로 272 (도원동) LH대구경북지역본부,35.8076084,128.5433082
대구광역시,달서구,국공립,두류파크스위첸어린이집,053-657-1358,"대구광역시 달서구 파도고개로 70 관리동(두류동, 두류파크KCC스위첸)",35.885329999999996,128.61534500000002
대구광역시,달서구,법인.단체등,삼익신협어린이집,053-656-7163,대구광역시 달서구 달구벌대로 1862 (두류동),35.8514804,128.5093378
대구광역시,달서구,민간,다애어린이집,053-653-5432,대구광역시 달서구 명덕로2길 87 (두류동),35.8605379,128.5713671
대구광역시,달서구,민간,장성어린이집,053-629-8550,대구광역시 달서구 성당로51길 56 (두류동),35.8557652,128.5712983
대구광역시,달서구,국공립,금봉어린이집,053-656-7181,대구광역시 달서구 야외음악당로39안길 61 (두류동),35.8528647,128.5525895
대구광역시,달서구,민간,기쁨어린이집,053-629-7112,대구광역시 달서구 야외음악당로39길 41 (두류동),35.8549638,128.5520512
대구광역시,달서구,민간,삼정몬테소리어린이집,053-655-0421,대구광역시 달서구 야외음악당로39길 54 (두류동),35.853886,128.5546177
대구광역시,달서구,민간,큐리어스어린이집,053-655-0242,대구광역시 달서구 당산로30길 42-7 (두류동),35.8484339,128.5497303
대구광역시,달서구,민간,토브어린이집,053-651-0111,대구광역시 달서구 당산로36길 11 두류센트레빌더시티,35.886129999999994,128.61614500000002
대구광역시,달서구,국공립,빌리브라디체어린이집,053-521-0011,대구광역시 달서구 구마로 100 관리동,35.88623,128.61624500000002
대구광역시,달서구,사회복지법인,본영어린이집,053-527-1060,대구광역시 달서구 와룡로2길 16 (본동),35.8353237,128.5399829
대구광역시,달서구,사회복지법인,월성어린이집,053-555-6456,대구광역시 달서구 구마로14길 73 (본동),35.8336063,128.5360823
대구광역시,달서구,민간,에덴어린이집,053-627-5080,대구광역시 달서구 구마로36길 20 (본동),35.835576,128.5467779
대구광역시,달서구,민간,월성초롱어린이집,053-638-4033,"대구광역시 달서구 구마로12길 89 주민복지관2층 (본동, 월성주공5단지)",35.88663,128.616645
대구광역시,달서구,국공립,고운별어린이집,053-621-2770,"대구광역시 달서구 대명천로 101 105동1층 (본리동 ,본리롯데캐슬)",35.88673,128.616745
대구광역시,달서구,국공립,달서SK뷰어린이집,053-555-6600,대구광역시 달서구 용산로 40,35.8540612,128.5311845
대구광역시,달서구,국공립,더샵센트럴어린이집,053-521-5285,"대구광역시 달서구 당산로 17 (본리동, 더샵 달서센트럴)",35.8562004,128.5484536
대구광역시,달서구,사회복지법인,대광어린이집,053-526-1234,대구광역시 달서구 용산로4길 32 (본리동),35.8385221,128.5323116
대구광역시,달서구,민간,두산위브더제니스어린이집,053-710-0709,대구광역시 달서구 와룡로 80 두산위브더제니스센트럴달서,35.88713,128.61714500000002
대구광역시,달서구,민간,유성어린이집,053-556-7778,대구광역시 달서구 와룡로22길 23-14 (본리동),35.8420769,128.5382329
대구광역시,달서구,가정,꼬마천사어린이집,053-521-2971,"대구광역시 달서구 장기로 189 108동 101호(본리동, 성당래미안E-편한세상1단지)",35.88733,128.617345
대구광역시,달서구,가정,본슐레어린이집,053-561-0301,"대구광역시 달서구 장기로 145 211동 105호(본리동, 성당래미안E-편한세상2단지)",35.887429999999995,128.617445
대구광역시,달서구,가정,샤론어린이집,053-525-0088,"대구광역시 달서구 장기로 145 212동 102호(본리동, 성당래미안E-편한세상2단지)",35.88753,128.617545
대구광역시,달서구,가정,안델센어린이집,053-285-3703,"대구광역시 달서구 장기로 145 205동 101호(본리동, 성당래미안E-편한세상2단지)",35.887629999999994,128.617645
대구광역시,달서구,가정,캐슬아이어린이집,053-655-5905,"대구광역시 달서구 대명천로 119 202동 103호(본리동, 본리롯데캐슬2차)",35.88773,128.617745
대구광역시,달서구,국공립,고운꿈어린이집,053-637-1007,"대구광역시 달서구 월서로3길 15 (상인동, 상인역e편한세상2단지)",35.8187988,128.5333469
대구광역시,달서구,국공립,봄소리어린이집,053-270-9588,"대구광역시 달서구 송현로7길 9 관리동(상인동, 상인화성파크드림)",35.88793,128.61794500000002
대구광역시,달서구,국공립,상인화성파크어린이집,053-639-9777,대구광역시 달서구 송현로7길 10 관리동(상인화성파크드림),35.88802999999999,128.61804500000002
대구광역시,달서구,민간,하나렘어린이집,053-643-0231,대구광역시 달서구 월배로 235 (상인동),35.8284025,128.5500174
대구광역시,달서구,가정,꿈동이어린이집,053-295-5635,"대구광역시 달서구 송현로7길 9 2108동105호(상인동,상인화성파크드림)",35.88823,128.618245
대구광역시,달서구,가정,동화아이어린이집,053-637-3966,"대구광역시 달서구 상인서로 75 102동 106호(상인동, 보성아파트)",35.888329999999996,128.618345
대구광역시,달서구,가정,사랑샘어린이집,053-632-8422,"대구광역시 달서구 월서로 31 103동 주민공동시설내 (상인동, 신일해피트리)",35.88843,128.618445
대구광역시,달서구,가정,아이꿈터어린이집,053-635-0311,"대구광역시 달서구 송현로7길 10 1110동102호(상인동,상인화성파크드림)",35.888529999999996,128.618545
대구광역시,달서구,가정,우리어린이집,053-643-2588,"대구광역시 달서구 월서로 31 105동 101호(상인동, 신일해피트리)",35.88863,128.61864500000001
대구광역시,달서구,가정,웃는아이어린이집,053-632-6806,"대구광역시 달서구 상화북로 195 101동 101호(상인동, 한서)",35.888729999999995,128.61874500000002
대구광역시,달서구,가정,은하어린이집,053-643-5006,"대구광역시 달서구 월곡로 320 107동 108호(상인동, 보성은하)",35.88883,128.61884500000002
대구광역시,달서구,직장,대구교통공사다정다감어린이집,053-637-5885,대구광역시 달서구 월배로 250 대구도시철도공사,35.888929999999995,128.61894500000002
대구광역시,달서구,국공립,모아엘가어린이집,053-632-0162,"대구광역시 달서구 상화북로 162 (상인동, 상인역모아엘가파크뷰)",35.8141093,128.5461937
대구광역시,달서구,사회복지법인,동심어린이집,053-638-7942,대구광역시 달서구 월곡로27길 57-3 (상인동),35.8092674,128.5457
대구광역시,달서구,사회복지법인,예원어린이집,053-637-1011,대구광역시 달서구 월곡로47안길 33-7 (상인동),35.8146849,128.5392465
대구광역시,달서구,사회복지법인,하나어린이집,053-642-0979,대구광역시 달서구 월배로40길 139 (상인동),35.8160127,128.5363837
대구광역시,달서구,법인.단체등,가톨릭소화어린이집,053-632-1792,대구광역시 달서구 월곡로51길 77 (상인동),35.8146265,128.5361418
대구광역시,달서구,민간,리라어린이집,053-642-1011,대구광역시 달서구 월배로40길 77 (상인동),35.8138901,128.5390143
대구광역시,달서구,민간,보람어린이집,053-641-2270,대구광역시 달서구 월배로32길 96 (상인동),35.8130167,128.5352541
대구광역시,달서구,민간,푸르지오하늘꿈어린이집,053-244-7887,"대구광역시 달서구 상화로 235 105동1층 (상인동, 상인푸르지오)",35.88973,128.61974500000002
대구광역시,달서구,가정,보배어린이집,053-632-1978,대구광역시 달서구 상원로15길 32 (상인동),35.8133363,128.5355061
대구광역시,달서구,국공립,다솜어린이집,053-638-0536,"대구광역시 달서구 상화로 370 (상인동, 장미아파트)",35.8085025,128.5184845
대구광역시,달서구,민간,플레이키즈어린이집,053-638-9229,대구광역시 달서구 월곡로26안길 17-7 (상인동),35.8101995,128.5498311
대구광역시,달서구,가정,큰숲어린이집,053-634-1042,대구광역시 달서구 월곡로26길 15-15 (상인동),35.8087256,128.5488521
대구광역시,달서구,국공립,달서어린이집,053-622-8871,대구광역시 달서구 대명천로8길 10 (성당동),35.8409146,128.5560603
대구광역시,달서구,사회복지법인,금빛어린이집,053-625-1888,대구광역시 달서구 대명천로10길 19 (성당동),35.839301,128.554854
대구광역시,달서구,사회복지법인,아이사랑어린이집,053-652-1117,대구광역시 달서구 대명천로18길 26 (성당동),35.8400929,128.5508516
대구광역시,달서구,민간,두산어린이집,053-622-6540,"대구광역시 달서구 당산로 82 107동 (성당동, 두산위브)",35.89053,128.62054500000002
대구광역시,달서구,민간,성당키즈월드어린이집,053-623-6716,대구광역시 달서구 장기로 115 성당포스코더샵아파트 103동1층 (성당동),35.890629999999994,128.62064500000002
대구광역시,달서구,민간,우주과학어린이집,053-656-0071,대구광역시 달서구 야외음악당로11길 14-7 (성당동),35.8416073,128.5508461
대구광역시,달서구,가정,프레리베베어린이집,053-622-7976,"대구광역시 달서구 장기로 127 308동 103호(성당동, 성당래미안E-편한세상)",35.890829999999994,128.620845
대구광역시,달서구,국공립,정우어린이집,053-626-4380,대구광역시 달서구 중흥로12길 58 (송현동),35.8273824,128.5568422
대구광역시,달서구,사회복지법인,대자연어린이집,053-655-1911,대구광역시 달서구 앞산순환로55길 46 (송현동),35.8287387,128.5553369
대구광역시,달서구,사회복지법인,소망어린이집,053-629-9212,대구광역시 달서구 앞산순환로61길 68 (송현동),35.829842,128.5593413
대구광역시,달서구,민간,동그라미숲어린이집,053-651-0146,대구광역시 달서구 중흥로8길 58-4 (송현동),35.8295361,128.5547517
대구광역시,달서구,민간,한국어린이집,053-656-0707,대구광역시 달서구 중흥로8길 112 (송현동),35.8295361,128.5547517
대구광역시,달서구,국공립,수자인누리어린이집,053-719-3185,대구광역시 달서구 구마로 230 한양수자인더팰리시티1블럭,35.89143,128.62144500000002
대구광역시,달서구,국공립,수자인다온어린이집,053-651-6540,대구광역시 달서구 구마로 230 한양수자인더팰리시티 2블럭 109동 앞,35.891529999999996,128.62154500000003
대구광역시,달서구,국공립,큰사랑어린이집,053-656-3232,대구광역시 달서구 월배로75길 132,35.8304509,128.5473307
대구광역시,달서구,국공립,효성어린이집,053-636-4363,"대구광역시 달서구 송현로 113 (송현동, 본동주공아파트)",35.8305562,128.5441446
대구광역시,달서구,가정,우방하이츠어린이집,053-644-5771,"대구광역시 달서구 학산남로 90 (송현동, 우방송현하이츠아파트 관리동)",35.824801,128.5382391
대구광역시,달서구,국공립,성서전석어린이집,053-584-7683,"대구광역시 달서구 신당로 56 (신당동, 성서주공1단지아파트)",35.8536296,128.4959907
대구광역시,달서구,국공립,신당어린이집,053-586-1295,"대구광역시 달서구 신당로 55 (신당동, 성서주공아파트)",35.8536296,128.4959907
대구광역시,달서구,민간,다시봄어린이집,053-592-8700,"대구광역시 달서구 호산로 125 (파호동, 삼성명가타운)",35.8432165,128.47646
대구광역시,달서구,민간,삼성어린이집,053-588-0085,"대구광역시 달서구 호산로 126 (호산동, 삼성한국형아파트)",35.8463418,128.4780777
대구광역시,달서구,민간,이삭어린이집,053-588-7120,대구광역시 달서구 성서서로73길 66 (신당동),35.8576114,128.4978598
대구광역시,달서구,민간,한빛어린이집,053-581-2969,"대구광역시 달서구 신당로 55 (신당동, 성서2단지아파트)",35.8536296,128.4959907
대구광역시,달서구,가정,꿈그린어린이집,053-586-6199,"대구광역시 달서구 달서대로 719  (신당동, 신당한화꿈에그린)",35.8133904,128.5116217
대구광역시,달서구,가정,스펀지어린이집,053-591-1312,"대구광역시 달서구 호산로 125 221동 103호(신당동,삼성명가)",35.89263,128.622645
대구광역시,달서구,가정,아이나무어린이집,053-591-2778,대구광역시 달서구 계대동문로11길 15 (신당동),35.8564255,128.4988203
대구광역시,달서구,가정,에덴동산어린이집,053-591-0015,"대구광역시 달서구 호산로 125 207동 107호(파호동, 삼성명가타운)",35.89283,128.622845
대구광역시,달서구,가정,예솔어린이집,053-588-2282,"대구광역시 달서구 호산로 126 111동 102호(호산동, 삼성한국형아파트)",35.89293,128.62294500000002
대구광역시,달서구,가정,조이풀어린이집,053-582-9607,대구광역시 달서구 서당로9길 20-15 (신당동),35.8568792,128.4937847
대구광역시,달서구,직장,계명문화대학교부설어린이집,053-589-7875,대구광역시 달서구 달서대로 675 계명문화대학 유아교육관 1층 (신당동),35.89313,128.62314500000002
대구광역시,달서구,직장,동산의료원어린이집,053-258-7134,대구광역시 달서구 달구벌대로 1035 (신당동),35.8540523,128.4802134
대구광역시,달서구,국공립,캐슬어린이집,053-563-0079,"대구광역시 달서구 장산남로 33 (용산동, 용산롯데캐슬그랜드)",35.8521044,128.5278671
대구광역시,달서구,국공립,하늘별어린이집,053-565-5799,"대구광역시 달서구 용산로 160 (용산동, 우방죽전타운)",35.8601317,128.53063
대구광역시,달서구,민간,난나어린이집,053-523-7979,대구광역시 달서구 와룡로45길 56-19 (용산동),35.8531268,128.5345666
대구광역시,달서구,민간,담은어린이집,053-525-4181,"대구광역시 달서구 용산로 259 (용산동, 용산파크타운)",35.8540612,128.5311845
대구광역시,달서구,민간,용산어린이집,053-522-0045,"대구광역시 달서구 용산서로 9  (용산동, 세광태왕2차타운)",35.8575966,128.5264544
대구광역시,달서구,민간,은하수어린이집,053-521-9778,대구광역시 달서구 달구벌대로301길 58 (용산동),35.8542332,128.531743
대구광역시,달서구,민간,키즈하버드어린이집,053-525-4014,"대구광역시 달서구 용산로 254 201동1층 (용산동,,용산청구블루빌타운)",35.89393,128.62394500000002
대구광역시,달서구,민간,한세어린이집,053-568-5008,대구광역시 달서구 와룡로51길 72-20 (용산동),35.8556129,128.531735
대구광역시,달서구,민간,행복한자이어린이집,053-563-6100,"대구광역시 달서구 달구벌대로 1515 (용산동, 용산자이)",35.8504785,128.5397056
대구광역시,달서구,가정,용산파크어린이집,053-525-0686,"대구광역시 달서구 용산로 259 101동 102호(용산동, 용산파크타운)",35.89422999999999,128.624245
대구광역시,달서구,가정,해피키드어린이집,053-527-2777,"대구광역시 달서구 용산로 174 103동 105호(용산동, 용산우방아파트)",35.89433,128.624345
대구광역시,달서구,국공립,꿈동산어린이집,053-587-2380,"대구광역시 달서구 성지로 12 관리동(용산2동, 성서주공7단지)",35.89443,128.624445
대구광역시,달서구,사회복지법인,한솔어린이집,053-587-7970,대구광역시 달서구 성지로16길 69-6 (용산동),35.8565306,128.5225015
대구광역시,달서구,민간,백산어린이집,053-588-5563,"대구광역시 달서구 성지로 75 (용산동, 성서청구아파트)",35.8560216,128.5199554
대구광역시,달서구,민간,성지숲속어린이집,053-587-3825,"대구광역시 달서구 성지로 42 (용산동, 성서주공8단지)",35.8534853,128.5212445
대구광역시,달서구,민간,소리나는어린이집,053-587-5859,대구광역시 달서구 새동네로 34 보람타운내 (용산동),35.89483,128.62484500000002
대구광역시,달서구,민간,키즈랜드어린이집,053-583-5580,"대구광역시 달서구 선원남로 151 (용산동, 한마음타운)",35.8573566,128.5043174
대구광역시,달서구,가정,까꿍몬테소리어린이집,053-587-6921,"대구광역시 달서구 성지로 75 102동 103호(용산동, 성서청구아파트)",35.89503,128.625045
대구광역시,달서구,가정,별다래어린이집,053-582-1171,"대구광역시 달서구 성지로 35  (용산동, 성서주공6단지)",35.8534853,128.5212445
대구광역시,달서구,가정,보성어린이집,053-586-4424,"대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)",35.8590876,128.5066836
대구광역시,달서구,가정,성산이지숲어린이집,053-262-1626,"대구광역시 달서구 선원남로 181 (용산동, 성서주공5단지)",35.858072,128.5203326
대구광역시,달서구,국공립,다원어린이집,053-635-5633,"대구광역시 달서구 조암로10길 11 (월성동, 월성협성휴포레)",35.8266868,128.5199268
대구광역시,달서구,국공립,라온어린이집,053-636-0789,대구광역시 달서구 조암남로14길 57,35.8224464,128.5253491
대구광역시,달서구,국공립,사랑별어린이집,053-641-4500,"대구광역시 달서구 월성로 132 (월성동, 이편한세상월배아파트)",35.828207,128.5241791
대구광역시,달서구,국공립,아이멘토어린이집,053-295-3334,"대구광역시 달서구 조암로6길 20 관리동내 101호(월성동, 월성푸르지오)",35.89572999999999,128.62574500000002
대구광역시,달서구,국공립,월성삼정에듀파크어린이집,053-716-3690,대구광역시 달서구 월성로 100 관리동(월성삼정그린코아에듀파크),35.89583,128.62584500000003
대구광역시,달서구,국공립,월성이편한어린이집,053-259-8500,"대구광역시 달서구 조암남로 10 (월성동, 월성e편한세상)",35.8198872,128.5230791
대구광역시,달서구,국공립,하늘꿈채어린이집,053-631-3924,"대구광역시 달서구 조암남로16길 19 관리동107동앞(월성동, 월성동코오롱하늘채)",35.896029999999996,128.626045
대구광역시,달서구,사회복지법인,상원어린이집,053-643-1004,대구광역시 달서구 조암로 89-23 (월성동),35.8230817,128.521687
대구광역시,달서구,민간,삼성래미안어린이집,053-641-1201,대구광역시 달서구 상원로 143 래미안월성아파트 관리동내 (월성동),35.896229999999996,128.626245
대구광역시,달서구,민간,아이린어린이집,053-637-4900,대구광역시 달서구 월배로33길 115 (월성동),35.8201571,128.5273623
대구광역시,달서구,민간,월성아이세상어린이집,053-642-7500,대구광역시 달서구 조암남로10길 42 (월성동),35.8226112,128.5268535
대구광역시,달서구,민간,하늘꿈어린이집,053-631-3927,대구광역시 달서구 조암로14안길 18-9 (월성동),35.89653,128.62654500000002
대구광역시,달서구,가정,그린키즈태왕어린이집,053-636-6599,"대구광역시 달서구 조암남로 24 (월성동, 월성태왕아너스)",35.8198872,128.5230791
대구광역시,달서구,가정,꽃들어린이집,053-644-0767,"대구광역시 달서구 월성로 100 112동 101호(월성동, 월성삼정그린코아에듀파크)",35.89673,128.626745
대구광역시,달서구,가정,단비어린이집,053-631-3921,"대구광역시 달서구 월성로 132 105동 103호(월성동, 이편한세상월배아파트)",35.896829999999994,128.626845
대구광역시,달서구,가정,베스트어린이집,053-636-6345,"대구광역시 달서구 월배로33길 117 102동 101호(월성동, 태왕아너스베스트)",35.89693,128.626945
대구광역시,달서구,가정,새기쁨어린이집,053-636-1431,"대구광역시 달서구 조암로6길 19 101동 107호(월성동, 월드메르디앙)",35.897029999999994,128.627045
대구광역시,달서구,가정,참좋은어린이집,053-632-7953,"대구광역시 달서구 학산로2길 39 101동 109호(월성동, 월성영남맨션)",35.89713,128.627145
대구광역시,달서구,가정,청솔어린이집,053-292-5888,"대구광역시 달서구 조암로6길 20 108동 108호(월성동, 월성푸르지오)",35.89722999999999,128.62724500000002
대구광역시,달서구,가정,하늘채어린이집,053-632-5822,"대구광역시 달서구 조암남로16길 19 106동108호 (월성동, 월성동코오롱하늘채)",35.89733,128.62734500000002
대구광역시,달서구,가정,해담어린이집,053-635-4488,"대구광역시 달서구 조암로6길 20 102동 105호(월성동, 월성푸르지오)",35.89743,128.62744500000002
대구광역시,달서구,가정,행복한어린이집,053-634-3217,"대구광역시 달서구 학산로 30 107동 101호(월성동, 월성보성타운)",35.897529999999996,128.62754500000003
대구광역시,달서구,국공립,로사어린이집,053-634-8298,"대구광역시 달서구 월성로 77 (월성동, 월성주공아파트2단지)",35.828207,128.5241791
대구광역시,달서구,국공립,월성무지개어린이집,053-638-1127,"대구광역시 달서구 학산로7길 39 (월성동, 월성주공3단지아파트)",35.832664,128.5312291
대구광역시,달서구,가정,서한프뢰벨어린이집,053-636-0930,"대구광역시 달서구 학산로 15 102동 102호(월성동, 월성서한이다음)",35.89783,128.627845
대구광역시,달서구,국공립,AK아이터어린이집,053-634-5115,"대구광역시 달서구 월배로11길 33 (진천동, 진천역AK그랑폴리스)",35.814114,128.5199214
대구광역시,달서구,국공립,아이빛어린이집,053-635-7400,대구광역시 달서구 조암남로 182 월배아이파크1차,35.89803,128.62804500000001
대구광역시,달서구,국공립,아이솔어린이집,053-638-5582,"대구광역시 달서구 월배로5길 76 (유천동, 대구월배아이파크2차)",35.8130081,128.5163178
대구광역시,달서구,국공립,월배삼정어린이집,053-632-3240,"대구광역시 달서구 조암남로32길 40 (대천동, 월배삼정그린코아포레스트)",35.8187596,128.5151708
대구광역시,달서구,국공립,월배힐스테이트어린이집,053-632-5408,대구광역시 달서구 조암남로 132 102동 103호,35.898329999999994,128.62834500000002
대구광역시,달서구,민간,썸머힐어린이집,053-638-3131,대구광역시 달서구 조암남로27길 10 (대천동),35.89843,128.628445
대구광역시,달서구,민간,아이마루어린이집,053-636-0992,"대구광역시 달서구 조암남로 132 (대천동, 월배힐스테이트)",35.8184573,128.5178117
대구광역시,달서구,민간,키즈월드어린이집,053-643-5133,"대구광역시 달서구 달서대로 41 104동1층 (유천동 ,대곡역화성파크드림)",35.89863,128.628645
