암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),설립구분코드,설립구분코드명,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,물리치료실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,정신과개방상급병상수,정신과개방일반병상수,격리병실병상수,무균치료실병상수
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,다담약국,81,약국,230000,대구,230001,대구남구,대명동,42417,"대구광역시 남구 중앙대로 151, 1층 (대명동)",053-625-4920,,2023-06-07 00:00:00,,,,,,,,,,,,,,,128.5901827,35.8468608,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDAjJDgz,다봄약국,81,약국,230000,대구,230002,대구동구,각산동,41082,"대구광역시 동구 안심로 359, 1층 (각산동)",053-964-6433,,2017-03-09 00:00:00,,,,,,,,,,,,,,,128.7234263,35.8680105,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,다사랑약국,81,약국,230000,대구,230002,대구동구,각산동,41126,"대구광역시 동구 경안로 791, (각산동)",053-963-6917,,2016-09-21 00:00:00,,,,,,,,,,,,,,,128.713635,35.8728206,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,다사랑약국,81,약국,230000,대구,230006,대구중구,남산동,41975,"대구광역시 중구 달구벌대로 1988-3, (남산동)",053-424-0200,,2016-09-07 00:00:00,,,,,,,,,,,,,,,128.5816421,35.8641883,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,다사진약국,81,약국,230000,대구,230100,대구달성군,다사읍,42909,"대구광역시 달성군 다사읍 다사역로 60, 상가동 106호 (다사 e-편한세상)",053-581-3317,,2023-09-04 00:00:00,,,,,,,,,,,,,,,128.4568809,35.8682713,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz,다솔약국,81,약국,230000,대구,230003,대구북구,동천동,41431,"대구광역시 북구 구암로 149, (동천동)",053-323-8070,,2006-06-14 00:00:00,,,,,,,,,,,,,,,128.5571618,35.9319924,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,다솜약국,81,약국,230000,대구,230001,대구남구,대명동,42481,"대구광역시 남구 대명로 123, 1층 (대명동)",053-621-2662,,2022-02-14 00:00:00,,,,,,,,,,,,,,,128.5712194,35.8396279,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,다솜약국,81,약국,230000,대구,230007,대구달서구,용산동,42628,"대구광역시 달서구 용산서로 14, (용산동)",053-524-3210,,2000-12-22 00:00:00,,,,,,,,,,,,,,,128.5291036,35.8577786,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,다온약국,81,약국,230000,대구,230005,대구수성구,중동,42155,"대구광역시 수성구 수성로 206, 1층 (중동)",053-218-6234,,2019-04-08 00:00:00,,,,,,,,,,,,,,,128.6129284,35.8436684,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,다온약국,81,약국,230000,대구,230001,대구남구,봉덕동,42441,"대구광역시 남구 봉덕로 90, 1층 (봉덕동)",053-473-6600,,2018-03-06 00:00:00,,,,,,,,,,,,,,,128.6003533,35.8444691,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,다온약국,81,약국,230000,대구,230004,대구서구,평리동,41825,"대구광역시 서구 국채보상로 262, 1층 (평리동)",053-563-7575,,2019-01-21 00:00:00,,,,,,,,,,,,,,,128.5597526,35.8710924,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,다온약국,81,약국,230000,대구,230002,대구동구,신서동,41087,"대구광역시 동구 금강로 3, (신서동)",053-962-0123,,2018-12-21 00:00:00,,,,,,,,,,,,,,,128.7244156,35.8674531,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,다온약국,81,약국,230000,대구,230007,대구달서구,유천동,42764,"대구광역시 달서구 달서대로 65-25, 1층 (유천동)",053-636-3338,,2018-03-07 00:00:00,,,,,,,,,,,,,,,128.5095176,35.812963,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNjEjJDEjJDAjJDgz,다온약국,81,약국,230000,대구,230100,대구달성군,구지면,43008,"대구광역시 달성군 구지면 과학마을로 42, 106호",053-614-9171,,2018-01-22 00:00:00,,,,,,,,,,,,,,,128.4179814,35.6555674,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz,다온약국,81,약국,230000,대구,230006,대구중구,삼덕동2가,41940,"대구광역시 중구 달구벌대로 2167, 1층 (삼덕동2가)",053-425-5344,,2018-05-31 00:00:00,,,,,,,,,,,,,,,128.600538,35.8639969,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,다우약국,81,약국,230000,대구,230003,대구북구,노원동3가,41557,"대구광역시 북구 팔달로 143, (노원동3가)",053-353-0390,,2005-09-30 00:00:00,,,,,,,,,,,,,,,128.5657401,35.88937,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,다원약국,81,약국,230000,대구,230003,대구북구,학정동,41415,"대구광역시 북구 학남로3길 41, 1층 (학정동)",053-322-1158,,2022-04-04 00:00:00,,,,,,,,,,,,,,,128.5675909,35.9523998,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,다은약국,81,약국,230000,대구,230006,대구중구,남산동,41977,"대구광역시 중구 명덕로 67, 1층 (남산동)",053-252-6237,,2023-11-06 00:00:00,,,,,,,,,,,,,,,128.5784573,35.8587238,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,다은약국,81,약국,230000,대구,230007,대구달서구,진천동,42801,"대구광역시 달서구 월배로 106, (진천동)",053-631-7505,,2015-04-27 00:00:00,,,,,,,,,,,,,,,128.5261872,35.8142494,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,다인약국,81,약국,230000,대구,230002,대구동구,신천동,41267,"대구광역시 동구 국채보상로 777, 1층 102호 (신천동)",,,2024-07-22 00:00:00,,,,,,,,,,,,,,,128.6157777,35.8683296,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,다정약국,81,약국,230000,대구,230007,대구달서구,감삼동,42642,"대구광역시 달서구 달구벌대로 1584, 1층 (감삼동)",053-716-0880,,2025-06-23 00:00:00,,,,,,,,,,,,,,,128.5402589,35.8507193,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,다정약국,81,약국,230000,대구,230004,대구서구,내당동,41866,"대구광역시 서구 달구벌대로 1771, 1층 (내당동)",053-521-8852,,2019-07-23 00:00:00,,,,,,,,,,,,,,,128.5587668,35.8586547,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDAjJDgz,다정약국,81,약국,230000,대구,230003,대구북구,국우동,41408,"대구광역시 북구 도남중앙로7길 20-4, 도남지구 21B-1L 1층 (국우동)",053-311-8432,,2023-10-11 00:00:00,,,,,,,,,,,,,,,128.5820813,35.9520079,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,다정약국,81,약국,230000,대구,230100,대구달성군,다사읍,42914,"대구광역시 달성군 다사읍 달구벌대로 873, (다사읍)",053-592-0033,,2018-01-02 00:00:00,,,,,,,,,,,,,,,128.465064,35.8583624,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,다정약국,81,약국,230000,대구,230005,대구수성구,신매동,42274,"대구광역시 수성구 달구벌대로 3218, (신매동)",053-794-7722,,2011-09-30 00:00:00,,,,,,,,,,,,,,,128.7082758,35.839349,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,다정온누리약국,81,약국,230000,대구,230005,대구수성구,수성동1가,42121,"대구광역시 수성구 달구벌대로 2280, (수성동1가, 아성N타워)",053-743-2435,,2015-12-07 00:00:00,,,,,,,,,,,,,,,128.6116218,35.8596794,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,달구벌약국,81,약국,230000,대구,230007,대구달서구,대천동,42778,"대구광역시 달서구 진천로 92, 이마트월배점 2층 (대천동)",053-632-8176,,2018-05-17 00:00:00,,,,,,,,,,,,,,,128.523654,35.8171867,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDIjJDgz,달성약국,81,약국,230000,대구,230004,대구서구,비산동,41796,"대구광역시 서구 북비산로74길 41, (비산동)",053-554-2724,,1987-08-07 00:00:00,,,,,,,,,,,,,,,128.5772774,35.8772465,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,달성약국,81,약국,230000,대구,230001,대구남구,대명동,42454,"대구광역시 남구 양지로 12, 1층 (대명동)",053-621-0800,,1975-11-11 00:00:00,,,,,,,,,,,,,,,128.5744611,35.8509232,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,담티약국,81,약국,230000,대구,230005,대구수성구,만촌동,42070,"대구광역시 수성구 달구벌대로 2670, (만촌동)",053-751-1777,,2008-07-31 00:00:00,,,,,,,,,,,,,,,128.6533472,35.8547258,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,당신의약국,81,약국,230000,대구,230005,대구수성구,지산동,42219,"대구광역시 수성구 용학로 186, 지산한의원 1층 (지산동)",,,2025-03-24 00:00:00,,,,,,,,,,,,,,,128.6290772,35.8221004,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz,대건약국,81,약국,230000,대구,230007,대구달서구,진천동,42801,"대구광역시 달서구 월배로 92, (진천동)",053-631-5112,,2004-01-17 00:00:00,,,,,,,,,,,,,,,128.5245907,35.8139571,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,대경약국,81,약국,230000,대구,230007,대구달서구,진천동,42783,"대구광역시 달서구 월배로 169, 1층 (진천동)",053-637-3389,,2024-05-07 00:00:00,,,,,,,,,,,,,,,128.5322885,35.8172886,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,대경약국,81,약국,230000,대구,230004,대구서구,내당동,41806,"대구광역시 서구 큰장로 133, (내당동)",053-571-1447,,2015-03-10 00:00:00,,,,,,,,,,,,,,,128.5791394,35.8701831,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대경약국,81,약국,230000,대구,230002,대구동구,신천동,41261,"대구광역시 동구 동대구로 429, 지하1층 (신천동)",053-745-4571,,2019-06-18 00:00:00,,,,,,,,,,,,,,,128.6257417,35.8685772,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,대곡강산약국,81,약국,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 한실로 65, 1층 (도원동)",053-634-2626,,2011-06-22 00:00:00,,,,,,,,,,,,,,,128.5338663,35.8073168,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,대곡메디약국,81,약국,230000,대구,230007,대구달서구,대곡동,42842,"대구광역시 달서구 갈밭로 6, 대곡메디컬빌딩 105호 (대곡동)",053-642-0400,,2018-08-27 00:00:00,,,,,,,,,,,,,,,128.5326589,35.8007841,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,대곡튼튼약국,81,약국,230000,대구,230007,대구달서구,도원동,42832,"대구광역시 달서구 도원로 20, (도원동)",053-634-7568,,2006-03-02 00:00:00,,,,,,,,,,,,,,,128.5355183,35.8079897,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,대광약국,81,약국,230000,대구,230002,대구동구,신암동,41199,"대구광역시 동구 아양로 111-1, (신암동)",053-941-9065,,1993-03-10 00:00:00,,,,,,,,,,,,,,,128.6257339,35.8844656,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,대광약국,81,약국,230000,대구,230007,대구달서구,월성동,42752,"대구광역시 달서구 조암로 16, 도원빌딩 1층 104호 (월성동)",053-632-8198,,2020-12-23 00:00:00,,,,,,,,,,,,,,,128.5278564,35.8258462,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,대구공항약국,81,약국,230000,대구,230002,대구동구,지저동,41052,"대구광역시 동구 공항로 221, 대구국제공항 여객터미널 2층 (지저동)",,,2026-01-28 00:00:00,,,,,,,,,,,,,,,128.6376367,35.8999974,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,대구약국,81,약국,230000,대구,230200,대구군위군,군위읍,43114,"대구광역시 군위군 군위읍 중앙길 88, (군위읍)",054-383-3669,,2001-10-22 00:00:00,,,,,,,,,,,,,,,128.5669439,36.2361627,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,대구약국,81,약국,230000,대구,230006,대구중구,삼덕동2가,41940,"대구광역시 중구 달구벌대로 2179, 1층 (삼덕동2가)",053-253-7026,,2018-02-23 00:00:00,,,,,,,,,,,,,,,128.6019288,35.8637626,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,대구우리안약국,81,약국,230000,대구,230006,대구중구,동인동2가,41939,"대구광역시 중구 국채보상로 648, (동인동2가,호수빌딩 지하)",053-212-6030,,2011-04-29 00:00:00,,,,,,,,,,,,,,,128.6011786,35.8693571,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,대구종합약국,81,약국,230000,대구,230005,대구수성구,중동,42152,"대구광역시 수성구 수성로 215, (중동)",053-766-8220,,2019-05-07 00:00:00,,,,,,,,,,,,,,,128.6123788,35.8448501,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,대구진약국,81,약국,230000,대구,230003,대구북구,칠성동2가,41581,"대구광역시 북구 태평로 161, 롯데백화점 대구역 지하2층 (칠성동2가)",053-215-8811,,2018-02-28 00:00:00,,,,,,,,,,,,,,,128.5961385,35.8758632,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,대남약국,81,약국,230000,대구,230006,대구중구,남산동,41968,"대구광역시 중구 중앙대로 297, (남산동)",053-269-3600,,2016-04-01 00:00:00,,,,,,,,,,,,,,,128.5915782,35.8598753,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,대덕팜약국,81,약국,230000,대구,230004,대구서구,비산동,41815,"대구광역시 서구 국채보상로 360, (비산동)",053-352-9280,,2014-12-26 00:00:00,,,,,,,,,,,,,,,128.5702467,35.872022,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz,대도약국,81,약국,230000,대구,230003,대구북구,산격동,41544,"대구광역시 북구 산격로 24, 1층 (산격동)",053-954-7303,,2015-02-02 00:00:00,,,,,,,,,,,,,,,128.6054077,35.8926598,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,대동약국,81,약국,230000,대구,230001,대구남구,대명동,42478,"대구광역시 남구 대명로 27-1, (대명동)",053-622-2610,,1982-08-20 00:00:00,,,,,,,,,,,,,,,128.5604766,35.8385468,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,대동한마음약국,81,약국,230000,대구,230007,대구달서구,상인동,42791,"대구광역시 달서구 상화북로 101, (상인동)",070-8806-8663,,2015-05-11 00:00:00,,,,,,,,,,,,,,,128.537422,35.8115374,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대림온누리약국,81,약국,230000,대구,230007,대구달서구,진천동,42760,"대구광역시 달서구 월배로 71, 101호 (진천동)",053-634-1077,,2008-02-11 00:00:00,,,,,,,,,,,,,,,128.5221484,35.8143061,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,대명동산약국,81,약국,230000,대구,230001,대구남구,대명동,42401,"대구광역시 남구 명덕로 70, (대명동)",053-654-8275,,2003-11-19 00:00:00,,,,,,,,,,,,,,,128.5782963,35.8581103,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz,대명드림약국,81,약국,230000,대구,230001,대구남구,대명동,42484,"대구광역시 남구 대명로 86, 1층 (대명동)",053-626-7119,,2023-03-10 00:00:00,,,,,,,,,,,,,,,128.5669708,35.8390449,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,대명약국,81,약국,230000,대구,230001,대구남구,대명동,42484,"대구광역시 남구 대명로 66, 1층 107호 (대명동)",053-622-2301,,2021-01-04 00:00:00,,,,,,,,,,,,,,,128.5648304,35.8389365,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,대보당약국,81,약국,230000,대구,230007,대구달서구,상인동,42783,"대구광역시 달서구 상원로 121, (상인동)",053-633-0101,,1988-04-08 00:00:00,,,,,,,,,,,,,,,128.530724,35.8193004,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz,대보한약국,81,약국,230000,대구,230006,대구중구,동성로3가,41936,"대구광역시 중구 남성로 52, (동성로3가)",053-254-8660,,2016-08-09 00:00:00,,,,,,,,,,,,,,,128.5923518,35.8671439,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz,대본약국,81,약국,230000,대구,230002,대구동구,방촌동,41160,"대구광역시 동구 동촌로 204, (방촌동)",053-985-8723,,2002-02-21 00:00:00,,,,,,,,,,,,,,,128.6628408,35.8823817,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,대성약국,81,약국,230000,대구,230007,대구달서구,진천동,42801,"대구광역시 달서구 월배로 130, (진천동)",053-632-1137,,2017-03-07 00:00:00,,,,,,,,,,,,,,,128.5284545,35.8150417,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,대송약국,81,약국,230000,대구,230007,대구달서구,송현동,42739,"대구광역시 달서구 송현동길 48, (송현동)",053-655-2961,,1990-08-17 00:00:00,,,,,,,,,,,,,,,128.5482703,35.8307822,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,대실역동산약국,81,약국,230000,대구,230100,대구달성군,다사읍,42913,"대구광역시 달성군 다사읍 달구벌대로 889, (다사읍)",053-585-8199,,2001-02-07 00:00:00,,,,,,,,,,,,,,,128.4662761,35.8573757,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,대양약국,81,약국,230000,대구,230003,대구북구,태전동,41456,"대구광역시 북구 태전로7길 2, 1층 (태전동)",053-314-8601,,1967-09-28 00:00:00,,,,,,,,,,,,,,,128.5441471,35.9233929,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,대양약국,81,약국,230000,대구,230004,대구서구,평리동,41820,"대구광역시 서구 통학로 86-1, (평리동)",053-554-0345,,1987-09-16 00:00:00,,,,,,,,,,,,,,,128.5636029,35.8680935,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,대영약국,81,약국,230000,대구,230005,대구수성구,범어동,42028,"대구광역시 수성구 달구벌대로 2435, 301동 1층 309-2호 (범어동, 두산위브더제니스)",,,2023-01-13 00:00:00,,,,,,,,,,,,,,,128.6289865,35.8603108,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,대영약국,81,약국,230000,대구,230003,대구북구,고성동2가,41594,"대구광역시 북구 칠성남로 49-9, (고성동2가)",053-357-2268,,1977-02-15 00:00:00,,,,,,,,,,,,,,,128.5859077,35.8798759,,,,,,,,,,,,,,,,,
